text,label
Thank you so much! What are you hoping your donation will help with?,0
Ya I heard something about it,1
I am I am thinking of people here I dont care about the rest,1
Thank you for agreeing to make a donation.,0
Thank you!,0
Thank you.,0
Thank you for participating!,0
I think it is a genuine organization who uses it's fundraising donations in the right way.,1
"Does your organization provide receipts, for tax purposes?",1
Thank you so much.,0
Hi how are you today?,1
"Yes so what it is is that it's a charity that has international impact, for example where there is lack of support like Syria.",1
Would you like to offer some help?,1
Your donation means a lot to that child in India,1
No problem thank you,0
Yea...It was feel good...what's about you...?,1
Your donation will be directly deducted from your task payment.,1
Thank you for your donation!,0
thank you again for the 5 cents donation.,0
"Thank you I am not trying to get you to donate any more than that, I just want you to realize what a great impact you will be making on the world..",0
"I'm great, thank you for asking!",0
Thank you.,0
Telling me where it goes really does nothing for me.,1
"You can donate stock or mutual funds, you can mail it in to a designated address, you can make a payment online with a debit or credit card, PayPal is also an option, there are a ton of ways to get it done!",1
How are you toad?,1
"Thanks i will, i think thats 10 too",0
Who runs the organization now?,1
"I am fine, thank you, Have you ever heard about the organization ""Save the Children""?",0
You realize how infinitely important you are and yet at the same time how infinitely important another person is.,1
I went to the movies to see crazy rich asians.,1
Thank you for your time and information!,0
The children from around the world will surely be thankful as well.,0
A local one that helps children with trauma and hx of sexual abuse,1
"Ok, I thank you very much for your consideration!",0
You want to match all our payment to Save the Children?,1
"Thank you, you too",0
I think children deserve all the help they can get.,1
thank you for this conversation,0
How are you?,1
That's amazing!,1
"Thanks for your dollar, the research team will collect all donations and send it to Save the Children.",0
Thanks for helping me help children.,0
thank you and hope it helps,0
And I thank you,0
"Well, thank you for wishing me well.",0
No problem.,1
How much are you giving?,1
Thank you so much for your donation!,0
"Thank you so much,  you have no idea how much this will help the children in need!",0
Have you been using MTurk long?,1
"Sponsoring a child gives the chance to grow up healthy, educated and safe ??Â¸??Â¸ forever changing the course of their life and future.",1
Great!,1
Thank you so much!,0
"Well, if you make a donation to Save the Children i can gaurantee that you will know where it goes.",1
its my pleasure,1
$5 could make a huge different in a lot of kids lives.,1
"I think HIT donation is a good thin since websites usually have minimum payment option, but on HITs we can donate 1 cent or more, makes it so much easier.",1
we have a moral responsibility to help,1
Thanks again!,0
Hello there!,1
No thanks.,0
No thank you as there is no guarantee to this. I'd rather donate locally,0
"I've given to a few charities before, but never this one.",1
Again not my issue,1
"Thanks, that is awesome",0
Thank you for telling me about this organization.,0
"Oh, yep.",1
Well most of their work is in poor countries but I am sure that you can do both,1
"It is an organization that promotes children rights, provides help and support in developing countries.",1
I am curious if I can state if money goes to children in this country though?,1
Absolutely.,1
"Thank you, you too!",0
Thanks for your attention and help.,0
thank you so much!,0
Thank you again for the donation.,0
Thanks to you too.,0
"No, thank you!",0
Since I already donate to a charity like this I am not making a donation.,1
but there are a lot of kids in the world who arent so fortunate',1
"It would be best to donate to a specialized organization to allocate the funds in a proper, efficient way so all children can get the maximum benefit from the money.",1
thank you.,0
Would you also like to donate a very small amount?,1
I am well today thank you.,0
Thank you for your kind words.,0
Thank you.,0
Actually it breaks my heart to see children in pain.,1
Small donations will indeed help a lot of children and their families.,1
"If you donated less than a dollar you might not notice that in your own household budget, but combined with all the other donations from this task it could make a huge difference in the life of children who have no parents to take care of them, or children who are fleeing violence or starvation",1
Save the Children maximizes the efficiency of donations so that every dollar makes a difference.,1
Thank you.,0
Did you take some medicine?,1
Thank you.,0
"I was not aware of that fact, no.",1
thank you and hope it helps,0
thank you so much!,0
"Ok, thank you for your time and donation, have a great day!",0
Thank you so much! What are you hoping your donation will help with?,0
I just can't see any good being done.,1
Thank you for asking.,0
I agree all the way that they are the best creations of all.,1
Right now they're concentrating at an international level.,1
That sounds great!,1
"No, they do help children all over the world.",1
Thank you so much for your generosity.,0
Say $500?,1
I agree with you...,1
okay great.,1
"Yes, and I am sure they will appreciate and need it.",1
Thank you for telling me about the charity.,0
"I see, can you go into a little bit more details about some of the childhood related causes ?",1
How does me saying I will donate fake money make a good impression for future hits.,1
We help out poor children.,1
No problem thank you for telling me about this wonderful charity!,0
I work with children who have terminal illnesses.,1
"Thanks, I don't consider myself that great, but any little difference i can make makes me feel good about myself",0
"Yes, but I don't know a lot about them.",1
Thank you for introducing me to another great charity that is trying to do good work.,0
